date_year,date_month,country_iso,client_region_name,client_city_name,operator_name,device_count_all,sample_origin_all,sample_count_all,device_count_4g,sample_origin_4g,sample_count_4g,device_count_5g,sample_origin_5g,sample_count_5g,mid_dl_all,mid_ul_all,mid_dl_4g,mid_ul_4g,mid_dl_5g,mid_ul_5g,latency_all,avg_rsrp_rscp_all,avg_snr_all,latency_4g,avg_rsrp_rscp_4g,avg_snr_4g,latency_5g,avg_rsrp_rscp_5g,avg_snr_5g
2020,4,FI,North Karelia,Middle Karelia,Telia,64,225,213,63,215,204,0,0,0,27.4,18.3,29.8,18.9,0,0,27.7,-94.1,15.6,27,-94.6,15.6,0,0,0
2020,4,FI,North Karelia,Pielisen Karelia,DNA,61,122,117,59,117,112,0,0,0,37.9,14.4,39.6,15,0,0,36,-97,10.6,35.6,-97.5,10.6,0,0,0
2020,4,FI,North Karelia,Pielisen Karelia,Elisa,121,393,356,117,369,332,2,8,8,31.4,5.9,32.5,6,193.9,14.8,34.5,-98,7,33.8,-98.7,7.2,30.7,0,0
2020,4,FI,North Karelia,Pielisen Karelia,Telia,86,239,222,83,229,212,0,0,0,28.3,12.2,30.3,12.5,0,0,34.9,-98.8,11.6,34,-99.5,11.6,0,0,0
2020,4,FI,North Savonia,Kuopio,DNA,690,1877,1695,661,1804,1632,0,0,0,30.3,13.2,32.4,13.9,0,0,32.6,-93,7.6,31.9,-93.4,7.6,0,0,0
2020,4,FI,North Savonia,Kuopio,Elisa,562,1422,1297,545,1325,1213,4,34,27,26.9,7.7,27.7,8.1,230.9,35.7,37.4,-93,6.9,36.6,-93.4,6.1,27.3,-87.1,15.5
2020,4,FI,North Savonia,Kuopio,Telia,475,1160,1056,466,1104,1005,0,0,0,25.1,9.2,26.5,9.7,0,0,25.7,-92.4,6.9,25.2,-93,6.9,0,0,0
2020,4,FI,North Savonia,North Eastern Savonia,DNA,72,181,161,68,165,153,0,0,0,35.5,14.3,38.4,16.2,0,0,33.1,-96.4,11.1,32.5,-96.6,11.1,0,0,0
2020,4,FI,North Savonia,North Eastern Savonia,Elisa,81,193,167,73,180,154,0,0,0,17.7,5.1,19,6,0,0,41.4,-98.4,5.7,34.3,-98.6,6.4,0,0,0
2020,4,FI,North Savonia,North Eastern Savonia,Telia,60,213,181,58,185,156,0,0,0,14.6,5.3,17.3,7.5,0,0,35.2,-102.6,8.4,34.2,-103,8.4,0,0,0
2020,4,FI,North Savonia,Upper Savonia,DNA,182,473,419,174,451,400,2,3,2,23.1,12.1,24.3,12.6,837.3,69.9,37.4,-96.2,9.2,36.9,-96.7,9.2,16,0,10.5
2020,4,FI,North Savonia,Upper Savonia,Elisa,268,728,648,260,695,620,0,0,0,19.1,5.7,20.6,6.4,0,0,43,-97.5,7,41.9,-97.8,7,0,0,0
2020,4,FI,North Savonia,Upper Savonia,Telia,253,737,634,245,707,604,0,0,0,36.2,15.5,37.9,16.9,0,0,33.5,-94,10.2,32.9,-94.5,10.2,0,0,0
2020,4,FI,North Savonia,Varkaus,DNA,212,628,551,208,592,522,0,0,0,37.6,16.2,41.1,17.6,0,0,37,-95.1,9.3,35.7,-96,9.3,0,0,0
2020,4,FI,North Savonia,Varkaus,Elisa,240,657,598,236,632,577,0,0,0,28.2,8.4,29.8,8.7,0,0,39.7,-93.8,7.7,39,-94.4,7.7,0,0,0
2020,4,FI,North Savonia,Varkaus,Telia,252,740,671,238,695,630,0,0,0,27.1,10.2,29.1,11,0,0,29.8,-93.8,8.6,28.3,-95,8.6,0,0,0
2020,4,FI,Northern Ostrobothnia,Koillismaa,DNA,94,201,185,90,190,174,0,0,0,43.4,19.6,47.4,22.1,0,0,40.5,-92.7,10,39.5,-92.6,10,0,0,0
2020,4,FI,Northern Ostrobothnia,Koillismaa,Elisa,70,147,135,62,133,123,0,0,0,32.5,8,35,9.2,0,0,44.1,-97.4,6.5,42.5,-97.7,6.5,0,0,0
2020,4,FI,Northern Ostrobothnia,Koillismaa,Telia,101,242,219,100,237,214,0,0,0,36.5,12.4,38.1,12.8,0,0,38.3,-97.4,8.3,38,-97.4,8.3,0,0,0
2020,4,FI,Northern Ostrobothnia,Nivala-Haapajärvi,DNA,89,219,190,82,207,179,0,0,0,22.9,8.4,23.3,9,0,0,46.1,-95.5,6.7,46.1,-95.8,6.7,0,0,0
2020,4,FI,Northern Ostrobothnia,Nivala-Haapajärvi,Elisa,115,280,249,109,253,225,0,0,0,18,5.7,21.8,6.9,0,0,40,-95.6,10.2,38.9,-96.7,10.2,0,0,0
2020,4,FI,Northern Ostrobothnia,Nivala-Haapajärvi,Telia,85,176,164,80,169,157,0,0,0,30.3,8,32.5,8.3,0,0,38.3,-96.7,13.1,38.1,-97.4,13.1,0,0,0
2020,4,FI,Northern Ostrobothnia,Oulu,DNA,1104,2673,2390,1076,2572,2293,1,1,1,32.4,10.3,34.6,10.8,190,0.6,39.6,-95.5,8.9,38.6,-96.2,8.9,20,0,0
2020,4,FI,Northern Ostrobothnia,Oulu,Elisa,1091,3265,2774,1064,2729,2424,25,482,300,38.8,9.4,34.2,8.1,268.7,48.8,38.8,-94.6,7.4,39.4,-95.2,8.3,30.1,-91.7,1.5
2020,4,FI,Northern Ostrobothnia,Oulu,Telia,1587,4429,3762,1538,3918,3434,27,334,175,29.3,9,29.1,9,485.2,48.7,36,-93.4,7,35.9,-94.3,7,23.9,-82,7.5
2020,4,FI,Northern Ostrobothnia,Oulunkaari,DNA,108,231,206,100,200,181,0,0,0,23.6,7,29.9,8.6,0,0,40.6,-97.3,9.9,39.3,-98.2,9.9,0,0,0
2020,4,FI,Northern Ostrobothnia,Oulunkaari,Elisa,103,251,227,99,238,214,1,5,5,20.9,5.9,21.2,6.2,183.5,29.7,41,-98.6,8.8,40.7,-98.9,8.8,28,0,0
2020,4,FI,Northern Ostrobothnia,Oulunkaari,Telia,128,354,276,120,331,255,0,0,0,36.9,9.4,40.3,9.6,0,0,36.9,-96.5,11.5,35.8,-97.3,11.5,0,0,0
2020,4,FI,Northern Ostrobothnia,Raahe,DNA,133,353,330,126,335,312,0,0,0,23.1,8.2,25,9,0,0,41.2,-96.4,10.7,40.9,-97.3,10.7,0,0,0
2020,4,FI,Northern Ostrobothnia,Raahe,Elisa,196,493,447,194,480,434,0,0,0,13.7,7.5,13.8,7.7,0,0,35.7,-94.4,5,35.5,-95,5,0,0,0
2020,4,FI,Northern Ostrobothnia,Raahe,Telia,175,429,389,169,412,373,0,0,0,25.2,6.7,26.6,7.3,0,0,36.9,-95.4,11.1,36.7,-95.9,11.1,0,0,0
2020,4,FI,Northern Ostrobothnia,Siikalatva,DNA,67,151,129,67,147,125,0,0,0,17.7,8.8,18.2,10.3,0,0,43.7,-97.4,10,41.6,-97.5,10,0,0,0
2020,4,FI,Northern Ostrobothnia,Siikalatva,Elisa,54,147,132,51,137,124,1,5,4,21.5,7.4,21.5,7.4,224.5,37.1,37.4,-96.7,9.4,35.8,-96.6,9.4,36.5,0,0
2020,4,FI,Northern Ostrobothnia,Siikalatva,Telia,53,167,148,51,158,139,0,0,0,30.5,4.8,34.4,5.6,0,0,39.6,-96.5,9.5,39,-97.3,9.5,0,0,0
2020,4,FI,Northern Ostrobothnia,Ylivieska,DNA,216,571,524,213,543,499,0,0,0,23.3,8.4,24.5,9.1,0,0,43.5,-97.5,10.1,42.8,-98.6,10.1,0,0,0
2020,4,FI,Northern Ostrobothnia,Ylivieska,Elisa,233,707,627,230,679,600,1,3,2,21.2,8.1,22.4,8.6,186.5,33.7,42.3,-95.6,6.2,41.2,-95.8,6.2,30.2,0,0
2020,4,FI,Northern Ostrobothnia,Ylivieska,Telia,143,354,323,139,327,307,0,0,0,29.2,9.2,30.9,10,0,0,36.8,-94,7.3,36,-94.7,7.3,0,0,0
2020,4,FI,Ostrobothnia,Jakobstadsregionen,DNA,151,341,313,145,323,296,0,0,0,21.4,7.5,23.1,8.2,0,0,43.7,-95.3,9.1,43.1,-96.5,9.1,0,0,0
2020,4,FI,Ostrobothnia,Jakobstadsregionen,Elisa,228,608,526,221,597,515,1,1,1,27.7,7.6,29.3,7.8,195.1,28,34.3,-96.7,8.1,34.2,-96.9,8.1,29,0,0
2020,4,FI,Ostrobothnia,Jakobstadsregionen,Telia,179,399,363,169,358,324,0,0,0,27.8,6.5,32.3,8.4,0,0,36.1,-93.8,9.4,35.4,-96.5,9.4,0,0,0
2020,4,FI,Ostrobothnia,Kyrönmaa,DNA,51,124,116,51,120,112,0,0,0,16.3,4.3,17.5,4.5,0,0,39.4,-100.2,7.4,39.2,-100.8,7.4,0,0,0
2020,4,FI,Ostrobothnia,Kyrönmaa,Elisa,99,213,198,96,207,192,0,0,0,22.5,6.4,24.6,7.1,0,0,31.5,-97,7.5,30.8,-97.2,7.5,0,0,0
2020,4,FI,Ostrobothnia,Kyrönmaa,Telia,93,236,208,89,227,199,0,0,0,31.1,7.6,31.7,8.1,0,0,35.1,-95.8,8.3,34.9,-96,8.3,0,0,0
2020,4,FI,Ostrobothnia,South Eastern Bothnia,DNA,38,116,105,38,114,103,0,0,0,24.5,4,24.6,4.1,0,0,30.9,-101.2,13.9,30.9,-101.2,13.9,0,0,0
2020,4,FI,Ostrobothnia,South Eastern Bothnia,Elisa,84,210,197,76,196,183,0,0,0,15.7,4.6,17.1,5.3,0,0,39.9,-96.8,7,34.6,-97.7,7,0,0,0
2020,4,FI,Ostrobothnia,South Eastern Bothnia,Telia,87,202,187,80,186,172,0,0,0,15.7,4.9,20,6.6,0,0,40.7,-94.8,6.6,31.2,-96.7,6,0,0,0
2020,4,FI,Ostrobothnia,Vaasa,ALCOM,2,2,2,2,2,2,0,0,0,40.5,16.5,40.5,16.5,0,0,44.5,0,0,44.5,0,0,0,0,0
2020,4,FI,Ostrobothnia,Vaasa,DNA,234,619,575,220,589,545,0,0,0,27.4,11,29,11.8,0,0,35.8,-95.4,10.9,33,-95.9,10.9,0,0,0
2020,4,FI,Ostrobothnia,Vaasa,Elisa,626,1563,1417,608,1487,1347,4,16,13,33,8.6,35,9.1,186.9,18.4,32.4,-93.3,7.2,32,-93.6,7.2,24.1,-105.4,7
2020,4,FI,Ostrobothnia,Vaasa,Telia,468,1150,1048,448,1074,980,0,0,0,29.9,9.4,32.9,9.9,0,0,37.2,-94.4,9.1,35.9,-94.9,9.1,0,0,0
2020,4,FI,Pirkanmaa,Jämsä,DNA,3,3,3,3,3,3,0,0,0,3.8,2.1,3.8,2.1,0,0,37,-103,0,37,-103,0,0,0,0
2020,4,FI,Pirkanmaa,Jämsä,Elisa,19,87,76,18,86,75,0,0,0,25.8,6.9,25.8,6.9,0,0,43.8,-99,5.9,43.8,-99.5,5.9,0,0,0
2020,4,FI,Pirkanmaa,Jämsä,Telia,28,77,72,28,77,72,0,0,0,17.6,6.8,17.6,6.8,0,0,29.4,-97.5,11.1,29.4,-97.5,11.1,0,0,0
2020,4,FI,Pirkanmaa,North Western Pirkanm,DNA,137,278,252,130,262,237,0,0,0,13.7,4.4,15.2,4.7,0,0,33,-100,9.6,32.5,-100.7,9.6,0,0,0
2020,4,FI,Pirkanmaa,North Western Pirkanm,Elisa,236,489,447,232,469,429,0,0,0,16.3,4.9,17.7,5.5,0,0,30.9,-98.6,4.9,28.8,-99,4.9,0,0,0
2020,4,FI,Pirkanmaa,North Western Pirkanm,Telia,163,435,401,152,405,373,0,0,0,24,4.2,27.7,4.5,0,0,29.3,-98.9,8.7,28.8,-100.6,8.7,0,0,0
2020,4,FI,Pirkanmaa,South Eastern Pirkanm,DNA,51,136,125,48,123,115,0,0,0,7.6,3.1,7.8,3.4,0,0,43.6,-95.8,9.7,43.9,-96.5,9.7,0,0,0
2020,4,FI,Pirkanmaa,South Eastern Pirkanm,Elisa,119,324,273,112,298,249,0,0,0,17.3,4.8,20.5,5.5,0,0,29.8,-99.4,5.9,28,-99.7,5.9,0,0,0
2020,4,FI,Pirkanmaa,South Eastern Pirkanm,Telia,74,129,120,71,121,112,0,0,0,21.3,4,23.4,4.3,0,0,29.5,-97.7,11.5,29.2,-99.4,11.5,0,0,0
2020,4,FI,Pirkanmaa,South Western Pirkanm,DNA,89,173,162,84,158,148,0,0,0,20.9,5.3,25.4,6,0,0,31.1,-97.5,8.3,29.9,-98.8,8.3,0,0,0
2020,4,FI,Pirkanmaa,South Western Pirkanm,Elisa,158,366,315,151,341,295,0,0,0,28.9,5.7,33.6,6.5,0,0,24.8,-96.8,7.4,23.4,-97.4,7.4,0,0,0
2020,4,FI,Pirkanmaa,South Western Pirkanm,Telia,85,166,155,81,153,143,0,0,0,24.7,5.2,28,6.3,0,0,33.5,-97.4,8.2,32.7,-98.3,8.2,0,0,0
2020,4,FI,Pirkanmaa,Southern Pirkanmaa,DNA,220,488,435,215,469,416,0,0,0,13.6,5.6,14.7,6.1,0,0,33.3,-97.8,3.7,32.9,-98.7,3.7,0,0,0
2020,4,FI,Pirkanmaa,Southern Pirkanmaa,Elisa,339,964,862,335,930,831,1,1,1,16.1,3.8,17.2,4.1,183.2,49.1,29.3,-99.1,6.8,28.8,-99.8,6.8,20,0,0
2020,4,FI,Pirkanmaa,Southern Pirkanmaa,Telia,286,824,741,276,772,694,0,0,0,20,3.8,21.6,4.4,0,0,33.2,-99.1,6.5,31.9,-100,6.5,0,0,0
2020,4,FI,Pirkanmaa,Tampere,DNA,2083,4153,3556,1978,3822,3283,6,18,13,36.3,10.7,41.1,12,412.9,25.7,29.7,-95,9,28.2,-96.2,9,19.2,-88,12.7
2020,4,FI,Pirkanmaa,Tampere,Elisa,3876,9841,7718,3747,9292,7298,66,339,233,42.6,13.3,42.2,13.4,320.3,37.5,24.9,-96.3,6.2,24.5,-96.6,5.9,16.9,-95.9,8.3
2020,4,FI,Pirkanmaa,Tampere,Telia,2798,7048,5780,2701,6748,5508,3,17,15,40.4,10.1,42.7,10.6,146.9,37,25.9,-94.1,8.6,25.1,-94.4,8.7,20.2,-93.5,1
2020,4,FI,Pirkanmaa,Upper Pirkanmaa,DNA,147,326,284,136,295,254,0,0,0,13.7,5,15.8,6.2,0,0,35.7,-97.1,11.6,35.1,-97.7,11.6,0,0,0
2020,4,FI,Pirkanmaa,Upper Pirkanmaa,Elisa,276,664,621,262,601,560,0,0,0,19,4.1,22.3,4.7,0,0,37.1,-99.1,6.8,35.9,-100.5,6.8,0,0,0
2020,4,FI,Pirkanmaa,Upper Pirkanmaa,Telia,210,533,473,198,485,427,0,0,0,28.8,6.1,33.4,6.9,0,0,32.4,-95.6,9.3,30.8,-97.1,9.3,0,0,0
2020,4,FI,Päijänne Tavastia,Heinola,DNA,157,423,388,150,401,368,0,0,0,28.6,8.5,31,9.8,0,0,26.4,-95.3,5,26,-96,5,0,0,0
2020,4,FI,Päijänne Tavastia,Heinola,Elisa,159,504,444,150,418,380,4,63,46,25.5,7.1,22.6,6,290,30.5,33.9,-97.1,8.7,31.7,-97.6,5.4,22.9,0,18.5
2020,4,FI,Päijänne Tavastia,Heinola,Telia,89,207,188,83,188,172,0,0,0,18.7,5.1,21.1,5.6,0,0,25.7,-96.4,9.8,24.4,-97,9.8,0,0,0
2020,4,FI,Päijänne Tavastia,Lahti,DNA,1040,2659,2402,981,2488,2243,2,13,11,28,9.9,31.3,11.1,586.4,38.5,25.1,-94,7.8,23.9,-94.7,7.8,17,-76.3,0
2020,4,FI,Päijänne Tavastia,Lahti,Elisa,812,2134,1875,782,1962,1737,10,62,48,21.5,7.3,22.3,7.9,146.2,25.8,29.3,-94.4,6.1,27.7,-94.9,6.5,16.7,-99.4,2
2020,4,FI,Päijänne Tavastia,Lahti,Telia,647,1563,1380,610,1467,1291,0,0,0,23.3,6.8,25.3,7.8,0,0,24.7,-94.9,7.9,24.1,-95.7,7.9,0,0,0
2020,4,FI,Satakunta,Northern Satakunta,DNA,124,368,320,119,352,304,0,0,0,18.6,7.9,20.5,8.3,0,0,35.5,-98.5,10.7,30.8,-98.8,10.7,0,0,0
2020,4,FI,Satakunta,Northern Satakunta,Elisa,129,253,228,119,230,208,0,0,0,30.3,6.7,39.4,8.6,0,0,32.2,-97.2,11.2,29.9,-98.1,11.2,0,0,0
2020,4,FI,Satakunta,Northern Satakunta,Telia,77,155,138,66,127,118,0,0,0,21.9,7.9,28.7,10.5,0,0,34.4,-95,10.9,28.8,-95.8,10.9,0,0,0
2020,4,FI,Satakunta,Pori,DNA,679,1734,1509,659,1668,1449,2,6,5,36.4,10.2,38.5,10.7,673.9,67.6,25.6,-96.7,7.9,23.8,-97.2,7.8,13.5,0,11.7
2020,4,FI,Satakunta,Pori,Elisa,525,1198,1097,510,1139,1044,5,14,13,27.2,6.7,28.6,7,150.1,11.8,28,-96.8,6,27.5,-97.3,6.2,20.2,-88,3.4
2020,4,FI,Satakunta,Pori,Telia,310,760,693,298,720,656,0,0,0,37.8,8.3,41.3,9.3,0,0,28.6,-95.5,9.6,27.7,-96.2,9.6,0,0,0
2020,4,FI,Satakunta,Rauma,DNA,311,808,737,302,742,677,1,28,22,32.6,8.6,34,9,772.7,63.2,24.8,-97.5,8.6,24.3,-98.1,7.5,14.8,0,18.8
2020,4,FI,Satakunta,Rauma,Elisa,287,667,601,282,656,590,3,3,3,28.7,6.2,28.8,6.4,174.1,11.9,29.6,-98.4,7.2,29.7,-98.5,7.2,19,0,10
2020,4,FI,Satakunta,Rauma,Telia,135,352,323,131,323,296,0,0,0,26,7.4,28.6,8.3,0,0,33.7,-93.3,13.4,32.6,-94,13.4,0,0,0
2020,4,FI,Satakunta,South Eastern Satakun,DNA,103,195,187,101,183,177,0,0,0,24.9,5.8,29.9,6.3,0,0,28.6,-99.7,8,28.1,-100.3,8,0,0,0
2020,4,FI,Satakunta,South Eastern Satakun,Elisa,135,261,239,127,246,224,0,0,0,31.1,6.4,34.1,7.3,0,0,38.7,-98.6,8.4,38.4,-98.9,8.4,0,0,0
2020,4,FI,Satakunta,South Eastern Satakun,Telia,90,217,184,85,208,175,0,0,0,30,6.2,32.5,7,0,0,27.6,-95.4,12.2,27.1,-96.1,12.2,0,0,0
2020,4,FI,South Karelia,Imatra,DNA,157,433,392,148,409,368,0,0,0,36.1,16.3,38.4,17.7,0,0,33.4,-95.6,10.8,32,-95.9,10.8,0,0,0
2020,4,FI,South Karelia,Imatra,Elisa,222,748,635,209,699,591,0,0,0,27.1,6.6,30.3,7.4,0,0,37.9,-97.8,9.4,36.7,-98.9,9.4,0,0,0
2020,4,FI,South Karelia,Imatra,Telia,170,452,394,163,435,377,0,0,0,55.6,11.4,59.9,12.4,0,0,28,-94.6,10.9,27.5,-95.5,10.9,0,0,0
2020,4,FI,South Karelia,Lappeenranta,DNA,260,654,602,255,628,578,0,0,0,35.7,15.5,37.2,16.5,0,0,30.7,-94.6,12.1,30,-95,12.1,0,0,0
2020,4,FI,South Karelia,Lappeenranta,Elisa,453,1192,1070,438,1152,1033,0,0,0,36.2,8.4,37.2,9.1,0,0,32.8,-97.7,6.3,31.3,-98.1,6.3,0,0,0
2020,4,FI,South Karelia,Lappeenranta,Telia,349,898,807,342,873,785,0,0,0,35.9,17.7,36.9,18.2,0,0,27.8,-94.2,11.3,25.7,-94.3,11.3,0,0,0
2020,4,FI,South Karelia,Western Saimaa,DNA,91,189,175,86,177,163,0,0,0,28.1,10.2,31.2,11.8,0,0,30.1,-99.3,10.9,29.5,-99.8,10.9,0,0,0
2020,4,FI,South Karelia,Western Saimaa,Elisa,163,304,279,149,279,257,0,0,0,14.7,4.7,18.5,5.4,0,0,33.3,-97.4,6,30.8,-98.3,6,0,0,0
2020,4,FI,South Karelia,Western Saimaa,Telia,118,264,242,112,253,231,0,0,0,31.5,10.8,33.5,12.2,0,0,52.8,-95.9,11.6,53.4,-96,11.6,0,0,0
2020,4,FI,Southern Ostrobothnia,Härmänmaa,DNA,73,212,188,70,203,179,0,0,0,27,6.7,29.4,7.2,0,0,37.3,-97.7,7.7,37.1,-98.5,7.7,0,0,0
2020,4,FI,Southern Ostrobothnia,Härmänmaa,Elisa,190,413,378,185,390,362,1,3,1,20.1,5.7,22.1,6.4,1445.1,89.9,36,-98.6,3.4,35.6,-99.3,3.4,7.3,0,0
2020,4,FI,Southern Ostrobothnia,Härmänmaa,Telia,111,255,230,108,242,219,0,0,0,31.7,8.3,33.6,8.5,0,0,34.4,-96.1,8.5,34.1,-96.6,8.5,0,0,0
2020,4,FI,Southern Ostrobothnia,Järviseutu,DNA,65,160,144,63,152,137,0,0,0,10.8,3.6,11.3,3.7,0,0,39.2,-99,8.9,39,-99.5,8.9,0,0,0
2020,4,FI,Southern Ostrobothnia,Järviseutu,Elisa,83,283,244,79,267,228,0,0,0,16,6.2,18.1,7.3,0,0,33.7,-97.6,5.7,32.8,-98.2,5.7,0,0,0
2020,4,FI,Southern Ostrobothnia,Järviseutu,Telia,59,114,97,54,106,89,0,0,0,13.5,4.8,15.9,5.3,0,0,40,-97.3,8.3,37.9,-98.3,8.3,0,0,0
2020,4,FI,Southern Ostrobothnia,Kuusiokunnat,DNA,56,119,108,52,111,100,0,0,0,15.8,4.2,17.9,4.8,0,0,47.5,-99.8,7.8,46.7,-100.5,7.8,0,0,0
2020,4,FI,Southern Ostrobothnia,Kuusiokunnat,Elisa,156,357,322,147,327,293,1,1,1,13.8,3.7,15.9,4.3,184.2,12.2,39.7,-99.4,6.7,31.4,-100.7,6.6,25,0,18
2020,4,FI,Southern Ostrobothnia,Kuusiokunnat,Telia,133,302,270,114,266,235,0,0,0,18.3,6.9,22.6,8.2,0,0,34.1,-93.6,8.9,31.8,-95.7,8.9,0,0,0
2020,4,FI,Southern Ostrobothnia,Northern Seinänaapuri,DNA,213,558,498,207,537,477,0,0,0,28.5,8.5,29.7,8.8,0,0,34.5,-96.3,8,34.2,-97.3,8,0,0,0
2020,4,FI,Southern Ostrobothnia,Northern Seinänaapuri,Elisa,561,1378,1261,544,1313,1205,5,28,21,51.6,10.1,52.3,10.3,219,32.1,29.9,-96.2,7.1,28.2,-96.6,7.4,21.9,-87.3,-10
2020,4,FI,Southern Ostrobothnia,Northern Seinänaapuri,Telia,313,784,721,304,757,695,0,0,0,31,9.4,32.4,9.7,0,0,27.4,-93.3,7.3,27,-93.6,7.3,0,0,0
2020,4,FI,Southern Ostrobothnia,South Eastern Bothnia,DNA,61,135,125,58,130,120,0,0,0,25.9,6.8,30,7.5,0,0,35.1,-98,9.3,34.8,-98.7,9.3,0,0,0
2020,4,FI,Southern Ostrobothnia,South Eastern Bothnia,Elisa,154,363,327,146,338,304,0,0,0,16.6,5.7,19.9,6.3,0,0,34.9,-96.5,8.5,31.6,-97.7,8.5,0,0,0
2020,4,FI,Southern Ostrobothnia,South Eastern Bothnia,Telia,96,221,205,91,209,194,0,0,0,16.4,5.4,18.1,6.1,0,0,34.4,-94.6,6.3,34.4,-95.2,6.3,0,0,0
2020,4,FI,Southern Ostrobothnia,Southern Seinänaapuri,DNA,61,157,141,57,139,124,0,0,0,11.9,3.3,15.4,4.1,0,0,34.3,-98.4,4.3,33.3,-100.2,4.3,0,0,0
2020,4,FI,Southern Ostrobothnia,Southern Seinänaapuri,Elisa,136,441,390,132,433,382,0,0,0,28.7,7.2,29.2,7.4,0,0,48.3,-96.5,8.8,48.3,-96.7,8.8,0,0,0
2020,4,FI,Southern Ostrobothnia,Southern Seinänaapuri,Telia,76,160,146,70,149,135,0,0,0,18.2,5.5,19.9,6.1,0,0,29.2,-96.4,7.3,28.7,-97.9,7.3,0,0,0
2020,4,FI,Southern Savonia,Juva,DNA,100,200,184,96,188,173,0,0,0,31.8,11.7,32.7,12.8,0,0,33,-98.4,8.7,32,-99,8.7,0,0,0
2020,4,FI,Southern Savonia,Juva,Elisa,131,306,267,120,283,249,0,0,0,14.9,5.5,16.3,5.9,0,0,44.1,-97.8,4,43.2,-98.1,4,0,0,0
2020,4,FI,Southern Savonia,Juva,Telia,119,222,197,112,206,184,0,0,0,30.3,11.4,31.9,12.6,0,0,27.7,-95.9,14,26.9,-95.8,14,0,0,0
2020,4,FI,Southern Savonia,Mikkeli,DNA,341,959,840,321,872,774,0,0,0,21.1,8.9,23.6,10.2,0,0,30.1,-94.8,9.5,29.3,-95.6,9.5,0,0,0
2020,4,FI,Southern Savonia,Mikkeli,Elisa,517,1222,1117,498,1160,1059,0,0,0,21.5,5.3,24.1,6.2,0,0,35.3,-96.2,6,34.2,-96.7,6,0,0,0
2020,4,FI,Southern Savonia,Mikkeli,Telia,382,1063,961,359,978,880,0,0,0,20.8,5.9,23.1,7,0,0,30.4,-96.2,8.2,28.6,-97.2,8.2,0,0,0
2020,4,FI,Southern Savonia,Pieksämäki,DNA,79,256,233,72,240,218,0,0,0,31.3,12.5,34.1,14.1,0,0,28.7,-93.2,11,27.9,-93.1,11.1,0,0,0
2020,4,FI,Southern Savonia,Pieksämäki,Elisa,108,274,247,100,256,231,0,0,0,21.3,7.7,22.6,8.6,0,0,39.3,-96.3,7.3,38.4,-96.5,7.3,0,0,0
2020,4,FI,Southern Savonia,Pieksämäki,Telia,92,166,159,86,149,143,0,0,0,18,6.8,21.4,8.8,0,0,42.3,-95.7,5.4,34.2,-96.9,5.4,0,0,0
2020,4,FI,Southern Savonia,Savonlinna,DNA,179,416,383,176,404,373,0,0,0,43.3,25.3,44.3,27.2,0,0,34.6,-93.9,9.9,31.9,-94.3,9.9,0,0,0
2020,4,FI,Southern Savonia,Savonlinna,Elisa,161,404,359,154,385,342,0,0,0,29.1,8.6,30.9,9.3,0,0,36.4,-93.2,11.4,35.4,-93.5,11.4,0,0,0
2020,4,FI,Southern Savonia,Savonlinna,Telia,119,273,256,114,259,242,0,0,0,37.5,10.1,39,11.4,0,0,28.4,-97.3,12.1,27.7,-97.7,12.1,0,0,0
2020,4,FI,Southern Savonia,Varkaus,DNA,11,23,19,9,16,13,0,0,0,10.1,4.4,19.9,6.5,0,0,42.7,-96.8,10.6,33.5,-101.5,10.6,0,0,0
2020,4,FI,Southern Savonia,Varkaus,Elisa,10,11,11,10,10,10,0,0,0,12,10,12.5,10.3,0,0,34.2,-91.4,-0.3,32.8,-91.8,-0.3,0,0,0
2020,4,FI,Southern Savonia,Varkaus,Telia,11,62,43,11,62,43,0,0,0,16.4,7.6,16.4,7.6,0,0,33.6,-97.3,14.8,33.6,-97.3,14.8,0,0,0
2020,4,FI,Tavastia Proper,Forssa,DNA,116,242,225,113,227,212,0,0,0,19.5,6.6,21.6,7.2,0,0,34.5,-96.8,6.5,28,-97.5,6.5,0,0,0
2020,4,FI,Tavastia Proper,Forssa,Elisa,248,570,532,239,549,513,0,0,0,27,6.5,28.1,6.9,0,0,27.2,-97.9,8.5,25.9,-98.1,8.5,0,0,0
2020,4,FI,Tavastia Proper,Forssa,Telia,178,465,399,175,444,382,0,0,0,23.8,6.2,24.6,6.7,0,0,25.2,-95.1,9.2,24.4,-95.5,9.2,0,0,0
2020,4,FI,Tavastia Proper,Hämeenlinna,DNA,397,821,764,368,755,699,0,0,0,25.8,7.1,31.7,8.3,0,0,30.3,-96.2,8.8,29.5,-97.1,8.8,0,0,0
2020,4,FI,Tavastia Proper,Hämeenlinna,Elisa,685,1558,1391,653,1469,1315,8,18,11,24.6,6,27.2,6.4,204.9,39.8,30.4,-96,6.3,30,-96.8,6,16.8,0,23.5
2020,4,FI,Tavastia Proper,Hämeenlinna,Telia,462,1103,967,438,1008,886,0,0,0,20.6,6.5,22.7,7.5,0,0,27.1,-95.9,8.2,25.5,-96.7,8.2,0,0,0
2020,4,FI,Tavastia Proper,Lahti,DNA,15,30,30,14,26,26,0,0,0,24.9,7.6,33.3,8.3,0,0,24.8,-101.1,5.2,23.9,-102.3,5.2,0,0,0
