Site_ID,Vendor,Longitude,Latitude,Type,Total_Sites,Swapped_Sites,Swapped_5G
2G05519,E,23.380516,60.018411,GUL,1,0,0
2G05520,H,22.995546,59.836922,GULN,1,1,1
2G05521,E,23.059879,59.846625,GUL,1,0,0
2G05522,E,23.892344,59.978463,GUL,1,0,0
2G05524,E,23.236753,60.084027,GUL,1,0,0
2G05525,E,23.308115,60.057007,GUL,1,0,0
2G05526,E,23.713273,59.983864,GUL,1,0,0
2G05527,E,22.908570,59.816298,GUL,1,0,0
2G05528,E,23.548526,60.136009,GUL,1,0,0
2G05529,E,23.403734,60.131442,GUL,1,0,0
2G05530,E,23.700777,60.077220,GUL,1,0,0
2G05532,E,23.004914,59.968672,GUL,1,0,0
2G05533,E,23.118342,59.959143,GUL,1,0,0
2G05534,E,23.195146,59.838158,GUL,1,0,0
2G05535,E,23.564464,60.079966,GUL,1,0,0
2G05537,E,23.597048,60.101164,GUL,1,0,0
2G05538,E,23.661871,60.071570,UL,1,0,0
2G05539,E,23.722161,60.033403,GUL,1,0,0
2G05540,E,23.577953,59.827179,GUL,1,0,0
2G05541,E,23.042333,60.036102,GUL,1,0,0
2G05542,E,23.625804,60.000249,GUL,1,0,0
2G05543,E,24.019262,59.933652,GUL,1,0,0
2G05544,E,24.434536,59.990676,GUL,1,0,0
2G05545,E,24.514130,60.054535,GUL,1,0,0
2G05546,E,24.264926,60.095953,GUL,1,0,0
2G05547,E,23.399641,60.080557,GUL,1,0,0
2G05548,E,23.406413,59.904961,GUL,1,0,0
2G05549,E,23.555027,59.928031,GUL,1,0,0
2G05550,E,24.600587,60.109636,GUL,1,0,0
2G05552,E,22.913237,59.942944,GUL,1,0,0
2G05553,E,24.497045,60.124463,GUL,1,0,0
2G05554,E,23.808449,60.017356,GUL,1,0,0
2G05555,E,22.932613,59.837094,GUL,1,0,0
2G05556,E,24.133471,60.124859,GUL,1,0,0
2G05557,E,24.288557,60.131514,GUL,1,0,0
2G05558,E,24.515431,60.097437,GUL,1,0,0
2G05559,E,24.429740,60.148265,GUL,1,0,0
2G05560,E,24.354066,59.923386,GUL,1,0,0
2G05562,E,24.025123,60.092079,GUL,1,0,0
2G05564,E,23.505905,59.996104,GUL,1,0,0
2G05567,E,22.992164,59.846025,GUL,1,0,0
2G05569,E,23.265228,59.906955,GUL,1,0,0
2G05573,E,24.159885,60.036498,GUL,1,0,0
2G05577,E,23.675098,59.945369,GUL,1,0,0
2G05578,E,23.541555,60.129293,UL,1,0,0
2G05580,E,23.050084,59.990953,GUL,1,0,0
2G05584,E,23.376448,59.976873,GUL,1,0,0
2G05587,E,23.485660,59.955076,GUL,1,0,0
2G05588,E,23.438425,60.001229,GULN,1,0,0
2G05589,E,23.761989,59.931311,GUL,1,0,0
2G05592,H,24.231213,60.147999,GULN,1,1,1
2G05593,E,23.463779,59.973222,GUL,1,0,0
2G05594,E,23.691259,60.073315,UL,1,0,0
2G05595,E,22.966809,59.836889,UL,1,0,0
2G05597,E,23.646011,60.169179,GUL,1,0,0
2G05601,E,23.658555,60.068970,UL,1,0,0
2G05606,E,24.273937,60.080965,GUL,1,0,0
2G05607,E,23.515710,60.094327,GUL,1,0,0
2G05608,E,23.451767,59.975712,GUL,1,0,0
2G05609,E,23.003313,59.839928,U,1,0,0
2G06001,E,22.728071,61.255568,GUL,1,0,0
2G06002,E,22.746683,61.310972,GUL,1,0,0
2G06003,E,22.697512,61.383211,GUL,1,0,0
2G06501,E,22.706466,60.151621,GUL,1,0,0
2G06503,E,22.483590,60.034345,GUL,1,0,0
2G06504,E,22.518438,60.115805,GUL,1,0,0
2G06505,E,22.603747,60.164694,G,1,0,0
2G06506,E,22.807799,60.213063,GUL,1,0,0
2G06507,E,22.779777,60.084774,GUL,1,0,0
2G06508,E,22.416815,59.952834,GUL,1,0,0
2G06509,H,22.517846,59.895096,GUL,1,1,0
2G06510,E,22.418983,59.852945,GUL,1,0,0
2G06511,E,22.587191,60.046880,GUL,1,0,0
2G06512,E,22.193402,59.869533,GUL,1,0,0
2G06513,E,22.426508,60.103311,GUL,1,0,0
2G06514,E,22.511952,60.022723,GUL,1,0,0
2G06515,E,22.732016,60.168490,GUL,1,0,0
2G06516,E,22.684586,60.035614,GUL,1,0,0
2G07001,E,23.228988,63.858747,GUL,1,0,0
2G07002,H,23.117516,63.843311,GULN,1,1,1
2G07003,E,23.098316,63.832010,GUL,1,0,0
2G07004,E,23.134216,63.837199,GUL,1,0,0
2G07005,E,23.140658,63.846628,GUL,1,0,0
2G07006,E,23.051427,63.861732,GUL,1,0,0
2G07007,E,23.073505,63.834356,GUL,1,0,0
2G07009,E,23.088699,63.798695,GUL,1,0,0
2G07010,E,23.024693,63.726689,GUL,1,0,0
2G07011,E,23.070433,63.824872,GUL,1,0,0
2G07013,E,23.167508,63.820222,GUL,1,0,0
2G07014,E,23.125919,63.838325,GUL,1,0,0
2G07015,E,23.046054,63.841992,GUL,1,0,0
2G07016,H,23.129905,63.818220,GULN,1,1,1
2G07017,E,23.337721,63.846188,GUL,1,0,0
2G07018,E,23.333703,63.895758,GUL,1,0,0
2G07019,E,22.937881,63.810245,GUL,1,0,0
2G07020,E,23.121422,63.835508,GUL,1,0,0
2G07021,E,23.129756,63.868884,GUL,1,0,0
2G07023,E,23.197789,63.762710,GUL,1,0,0
2G07024,E,23.090466,63.906084,GUL,1,0,0
2G07025,E,23.529515,63.587699,GUL,1,0,0
2G07026,E,23.517509,63.547346,GUL,1,0,0
2G07027,E,23.640651,63.872398,GUL,1,0,0
2G07028,E,23.274361,63.757620,GUL,1,0,0
2G07029,E,23.373541,63.672400,GUL,1,0,0
2G07031,E,23.951030,63.424159,GUL,1,0,0
2G07032,E,24.203358,63.298608,G,1,0,0
2G07033,E,24.455232,63.202796,GUL,1,0,0
2G07035,E,22.861143,63.878597,GUL,1,0,0
2G07036,E,23.266822,63.642629,GUL,1,0,0
2G07037,E,23.611050,63.778230,GUL,1,0,0
2G07038,E,23.896450,63.318353,GUL,1,0,0
2G07039,E,23.811713,63.476615,GUL,1,0,0
2G07040,H,23.182371,63.848177,GULN,1,1,1
2G07041,E,23.296012,63.940427,GUL,1,0,0
2G07042,E,23.431667,63.798224,GUL,1,0,0
2G07043,E,23.179728,63.869135,GUL,1,0,0
2G07044,E,22.906245,63.703334,GUL,1,0,0
2G07046,E,24.167418,63.462158,GUL,1,0,0
2G07047,E,24.557559,63.291400,G,1,0,0
2G07048,E,23.027551,63.756858,GUL,1,0,0
2G07049,E,23.009685,63.824374,GUL,1,0,0
2G07050,E,23.584641,63.639126,GUL,1,0,0
2G07051,E,23.202684,63.819884,GUL,1,0,0
2G07052,E,23.109858,63.846422,GUL,1,0,0
2G07053,E,24.410216,63.465188,GUL,1,0,0
2G07054,E,23.382448,63.554961,GUL,1,0,0
2G07055,E,23.921156,63.573426,GUL,1,0,0
2G07056,E,23.763610,63.379718,GUL,1,0,0
2G07057,E,24.222661,63.402574,GUL,1,0,0
2G07059,E,23.106181,63.819290,GUL,1,0,0
2G07061,E,23.162720,63.838337,GUL,1,0,0
2G07062,E,23.449342,63.857969,GUL,1,0,0
2G07064,E,23.134954,63.831827,GUL,1,0,0
2G07065,H,23.143897,63.856124,GULN,1,1,1
2G07066,E,23.149624,63.840621,GUL,1,0,0
2G07067,E,23.687143,63.574177,GUL,1,0,0
2G07069,E,23.060595,63.851557,GUL,1,0,0
2G07070,E,23.169384,63.809119,GUL,1,0,0
2G07071,E,23.157625,63.830482,GUL,1,0,0
2G07073,E,23.044132,63.815984,GUL,1,0,0
2G07074,E,23.678719,63.535774,GUL,1,0,0
2G07501,E,27.666942,62.883886,GUL,1,0,0
2G07503,E,27.630228,62.932506,GUL,1,0,0
2G07507,E,27.686977,62.925779,GUL,1,0,0
2G07508,E,27.683838,62.892503,GUL,1,0,0
2G07509,E,27.646950,62.897631,GUL,1,0,0
2G07510,E,27.620270,62.861220,GUL,1,0,0
2G07511,E,27.647780,62.835344,GUL,1,0,0
2G07513,E,27.672959,62.889862,GUL,1,0,0
2G07514,E,27.705696,62.901640,GUL,1,0,0
2G07515,E,27.611080,62.883224,GUL,1,0,0
2G07516,E,27.620135,62.882753,GUL,1,0,0
2G07517,E,27.629127,62.890334,GUL,1,0,0
2G07518,E,27.626055,62.912329,GUL,1,0,0
2G07519,E,27.625744,62.842355,GUL,1,0,0
2G07520,E,27.667293,62.830047,GUL,1,0,0
2G07521,E,27.665592,62.893757,GUL,1,0,0
2G07523,E,27.679848,62.890098,GUL,1,0,0
2G07525,E,27.662160,62.933473,GUL,1,0,0
2G07526,E,27.707976,62.832990,GUL,1,0,0
2G07527,E,27.634695,62.902247,GUL,1,0,0
2G07528,E,27.786674,63.009775,GUL,1,0,0
2G07529,E,27.672743,63.009195,GUL,1,0,0
2G07531,E,27.681568,62.896373,GUL,1,0,0
2G07532,E,27.660645,63.075914,GUL,1,0,0
2G07534,E,27.595260,62.887636,GUL,1,0,0
2G07535,E,27.634562,62.868777,GUL,1,0,0
2G07536,E,27.661233,63.066936,GUL,1,0,0
2G07537,E,27.686820,62.893835,GUL,1,0,0
2G07538,H,27.679896,62.892163,GULN,1,1,1
2G07542,E,27.718751,62.977563,GUL,1,0,0
2G07543,E,27.655638,62.879631,GUL,1,0,0
2G07544,E,27.520953,63.186399,GUL,1,0,0
2G07545,E,27.542384,62.738887,GUL,1,0,0
2G07546,E,27.694535,62.887343,GUL,1,0,0
2G07552,E,26.398724,63.188775,GUL,1,0,0
2G07553,E,26.805630,63.232258,GUL,1,0,0
2G07554,E,26.974978,62.894122,GUL,1,0,0
2G07555,E,26.700189,62.961786,GUL,1,0,0
2G07556,E,26.422852,62.954705,GUL,1,0,0
2G07557,E,28.182331,62.917292,GUL,1,0,0
2G07558,E,26.822307,62.621118,GUL,1,0,0
2G07560,E,27.322001,62.653793,GUL,1,0,0
2G07561,H,27.098626,62.628942,GULN,1,1,1
2G07562,E,27.747136,63.100158,GUL,1,0,0
2G07566,E,27.998576,63.144370,GUL,1,0,0
2G07570,E,27.608563,62.579983,GUL,1,0,0
2G07575,E,27.474385,63.093237,GUL,1,0,0
2G07576,E,27.301141,63.154294,GUL,1,0,0
2G07577,E,26.857710,62.484904,GUL,1,0,0
2G07578,E,27.016720,62.583100,GUL,1,0,0
2G07580,E,28.026340,62.761939,GUL,1,0,0
2G07581,E,28.003927,62.793410,GUL,1,0,0
2G07582,E,27.947396,62.924899,GUL,1,0,0
2G07583,E,26.179076,63.184768,GUL,1,0,0
2G07584,E,27.025494,63.234641,GUL,1,0,0
2G07587,E,27.339164,62.842439,GUL,1,0,0
2G07588,E,27.022101,62.751331,GUL,1,0,0
2G07630,E,27.700670,62.897177,GUL,1,0,0
2G07631,E,27.673730,62.915772,GUL,1,0,0
2G07632,E,27.713087,62.922418,GUL,1,0,0
2G07635,E,27.698572,62.974352,GUL,1,0,0
2G07636,E,27.055020,62.673440,GUL,1,0,0
2G07637,E,26.691820,62.776962,GUL,1,0,0
2G07638,E,27.513171,62.784100,GUL,1,0,0
2G07639,E,27.626794,63.140215,GUL,1,0,0
2G07640,E,27.913333,63.062869,GUL,1,0,0
2G07642,E,27.594904,62.649328,GUL,1,0,0
2G07643,E,27.136176,62.531477,GUL,1,0,0
2G07644,E,27.843144,62.701517,GUL,1,0,0
2G07645,E,27.502200,62.860344,GUL,1,0,0
2G07646,E,26.476735,62.828322,GUL,1,0,0
2G07648,E,27.100430,62.827733,GUL,1,0,0
2G07649,E,28.156960,62.766634,GUL,1,0,0
2G07650,E,27.261157,63.009477,GUL,1,0,0
2G07651,E,27.609637,63.077938,GUL,1,0,0
2G07653,E,27.842304,62.966406,GUL,1,0,0
2G07655,E,27.922680,62.608327,GUL,1,0,0
2G07656,E,27.159078,62.977254,GUL,1,0,0
2G07657,E,28.157259,63.104585,GUL,1,0,0
2G07666,E,26.867097,63.354845,GUL,1,0,0
2G07667,E,27.918564,62.872670,GUL,1,0,0
2G07673,E,27.077416,63.106853,GUL,1,0,0
2G07680,E,27.664147,63.083688,GUL,1,0,0
2G07681,E,26.876378,63.050232,GUL,1,0,0
2G07686,E,27.665009,62.767155,GUL,1,0,0
2G07688,E,27.640588,62.847773,GUL,1,0,0
2G07689,E,28.211659,63.015211,GUL,1,0,0
2G07692,E,26.621024,63.211450,GUL,1,0,0
2G07694,E,27.653408,62.894263,U,1,0,0
2G07696,E,27.646907,62.867105,GUL,1,0,0
2G07698,E,27.649654,62.898694,GUL,1,0,0
2G07701,E,27.659969,62.897374,GUL,1,0,0
2G07706,E,27.609333,63.016044,GUL,1,0,0
2G07707,E,27.672914,63.068048,GUL,1,0,0
2G07714,E,27.707307,63.039490,GL,1,0,0
2G07724,H,27.676016,62.894515,GULN,1,1,1
2G07727,H,27.676741,62.891819,GULN,1,1,1
2G07728,H,27.628405,62.888802,GULN,1,1,1
2G07729,E,27.650809,62.901276,GUL,1,0,0
2G07731,E,27.722366,62.900209,GUL,1,0,0
2G07734,E,27.647335,62.897208,GU,1,0,0
2G07737,E,26.681358,63.019851,GUL,1,0,0
2G07741,E,27.690343,62.984675,GUL,1,0,0
2G07747,E,27.641640,62.895887,GUL,1,0,0
2G07748,E,27.693619,62.891019,GUL,1,0,0
2G07753,E,27.301935,62.695198,GUL,1,0,0
2G07755,E,27.634309,62.920819,GUL,1,0,0
2G07762,E,27.598421,62.803331,GUL,1,0,0
2G07768,E,27.653408,62.894263,U,1,0,0
2G07770,E,27.667848,62.842431,GUL,1,0,0
2G07771,E,27.599101,62.834842,GUL,1,0,0
2G07773,E,25.779158,62.262892,GULN,1,0,0
2G07775,E,27.704475,62.850771,GUL,1,0,0
2G07776,E,27.738957,63.058931,GUL,1,0,0
2G07778,E,27.729265,63.008359,GUL,1,0,0
2G07785,E,27.673862,62.886366,GUL,1,0,0
2G07786,E,27.145089,62.613984,GUL,1,0,0
2G07787,E,27.827686,62.903446,GUL,1,0,0
2G07792,E,27.768687,62.983709,GUL,1,0,0
2G07793,E,27.693861,62.901250,GUL,1,0,0
2G07797,E,27.665018,62.886651,GUL,1,0,0
2G07798,E,26.289841,63.093258,GUL,1,0,0
2G07802,E,27.707755,62.945441,GUL,1,0,0
2G07807,E,27.701295,62.882149,GUL,1,0,0
2G07813,E,26.680345,62.651464,GUL,1,0,0
2G07814,E,27.174119,62.646694,GUL,1,0,0
2G07817,E,27.118050,62.625624,GUL,1,0,0
2G07818,E,27.615525,62.819458,GUL,1,0,0
2G07824,E,27.676139,62.932329,GUL,1,0,0
2G07825,E,27.396387,62.931462,GUL,1,0,0
2G07827,E,27.697531,62.843697,GUL,1,0,0
2G07828,E,27.696358,62.857229,GUL,1,0,0
2G07829,E,26.255946,62.901111,GUL,1,0,0
2G07830,E,27.615726,62.869399,GUL,1,0,0
2G07838,E,27.649352,62.919916,GUL,1,0,0
2G07841,E,27.679733,62.921676,GUL,1,0,0
2G07846,E,25.734156,62.216264,GUL,1,0,0
2G07847,E,25.769700,62.144288,GULN,1,0,0
2G07848,E,25.697512,62.259278,GUL,1,0,0
2G07849,H,25.756207,62.242588,GULN,1,1,1
2G07850,E,25.510212,62.021153,GUL,1,0,0
2G07851,E,25.740303,62.240865,GUL,1,0,0
2G07853,E,26.069455,62.085834,GUL,1,0,0
2G07854,E,25.707321,62.222714,GUL,1,0,0
2G07855,H,25.748248,62.245623,GULN,1,1,1
2G07856,E,25.755283,62.218798,GULN,1,0,0
2G07857,E,25.765703,62.232546,GULN,1,0,0
2G07858,E,25.621797,62.163284,GUL,1,0,0
2G07859,E,27.643532,62.904145,GUL,1,0,0
2G07860,E,27.710852,62.996712,GUL,1,0,0
2G07863,E,28.021214,62.984462,GUL,1,0,0
2G07864,E,26.970235,62.954265,GUL,1,0,0
2G07865,E,27.185849,63.278338,GUL,1,0,0
2G07867,E,26.747462,62.843653,GUL,1,0,0
2G07868,E,27.036068,63.047005,GUL,1,0,0
2G07871,E,27.683836,62.905930,GUL,1,0,0
2G07872,E,26.120578,61.923601,GUL,1,0,0
2G07873,E,25.653653,62.125971,GUL,1,0,0
2G07874,E,25.785927,62.282307,GUL,1,0,0
2G07877,E,27.640741,62.890731,U,1,0,0
2G07878,E,27.653408,62.894263,U,1,0,0
2G07882,E,27.768688,62.983710,U,1,0,0
2G07889,E,25.732528,62.300916,GUL,1,0,0
2G07890,E,25.801447,62.219142,GUL,1,0,0
2G07892,E,25.747963,62.242747,GUL,1,0,0
2G07893,E,27.630730,62.829444,GUL,1,0,0
2G07895,E,25.925990,62.079632,GUL,1,0,0
2G07897,E,27.682345,63.080371,UL,1,0,0
2G07898,E,25.717613,62.288408,GUL,1,0,0
2G07899,E,27.678660,62.888022,GUL,1,0,0
2G07902,E,26.415882,62.923639,GUL,1,0,0
2G07905,E,25.867282,62.246295,GUL,1,0,0
2G07906,E,25.774190,62.247686,GULN,1,0,0
2G07907,H,25.743163,62.238763,GULN,1,1,1
2G07908,E,27.625311,62.871861,GUL,1,0,0
2G07909,E,27.687318,62.962182,GUL,1,0,0
2G07910,E,27.683780,62.892521,GL,1,0,0
2G07911,E,27.683780,62.892521,U,1,0,0
2G07912,E,26.110605,61.741655,GUL,1,0,0
2G07913,E,27.670421,62.894165,GUL,1,0,0
2G07917,E,25.683043,62.214397,GUL,1,0,0
2G07918,E,25.686806,62.329130,GUL,1,0,0
2G07919,E,25.899427,62.301260,GUL,1,0,0
2G07920,E,27.649986,62.707553,GUL,1,0,0
2G07921,E,27.405019,62.742007,GUL,1,0,0
2G07922,E,27.445022,62.682287,GUL,1,0,0
2G07923,E,28.294433,62.688395,GUL,1,0,0
2G07924,E,25.823417,62.236262,GUL,1,0,0
2G07926,E,26.943609,62.900746,GUL,1,0,0
2G07927,E,27.683780,62.892521,U,1,0,0
2G07929,E,27.676741,62.891819,U,1,0,0
2G07931,E,27.639319,62.916704,UL,1,0,0
2G07932,E,27.605912,62.824284,GUL,1,0,0
2G07934,E,27.713445,62.878802,GUL,1,0,0
2G07939,E,27.634608,62.909158,GUL,1,0,0
2G07940,E,25.921203,62.234381,GUL,1,0,0
2G07941,E,27.682595,62.880481,GUL,1,0,0
2G07942,E,27.625524,62.859707,GL,1,0,0
2G07943,E,27.625525,62.859707,U,1,0,0
2G07946,E,25.695694,62.236287,GULN,1,0,0
2G07947,E,25.864801,62.240601,GUL,1,0,0
2G07948,E,27.503929,63.008129,GUL,1,0,0
2G07950,E,27.652048,62.893273,GUL,1,0,0
2G07955,E,27.697622,62.907164,GUL,1,0,0
2G07958,E,25.818552,62.272076,GUL,1,0,0
2G07960,E,27.640740,62.890730,GUL,1,0,0
2G07962,E,27.611383,62.850533,GUL,1,0,0
2G07989,E,27.653408,62.894263,U,1,0,0
2G08001,E,26.908680,60.490431,GUL,1,0,0
2G08002,E,26.946916,60.467476,GUL,1,0,0
2G08004,E,26.964112,60.540271,GUL,1,0,0
2G08007,E,26.933381,60.514770,U,1,0,0
2G08011,E,26.952521,60.490005,GUL,1,0,0
2G08012,E,26.850541,60.517216,GUL,1,0,0
2G08013,E,26.860666,60.445425,GUL,1,0,0
2G08014,E,27.119264,60.567769,GUL,1,0,0
2G08015,E,26.968144,60.517206,GUL,1,0,0
2G08016,E,26.928934,60.465941,GUL,1,0,0
2G08017,E,27.202149,60.566717,GUL,1,0,0
2G08018,E,27.054970,60.400252,GUL,1,0,0
2G08021,E,27.157547,60.528780,GUL,1,0,0
2G08023,E,26.803922,60.488882,GUL,1,0,0
2G08024,E,26.841808,60.701812,GUL,1,0,0
2G08026,E,26.852255,60.500697,GUL,1,0,0
2G08027,E,26.726059,60.466756,GUL,1,0,0
2G08028,E,27.017325,60.560018,GUL,1,0,0
2G08029,E,26.885147,60.563113,GUL,1,0,0
2G08030,E,26.713399,60.870597,GUL,1,0,0
2G08032,E,26.696874,60.867508,GUL,1,0,0
2G08033,H,26.596525,60.841216,GULN,1,1,1
2G08034,E,26.623615,60.913991,GUL,1,0,0
2G08035,E,26.643538,60.896727,GUL,1,0,0
2G08037,E,26.585978,60.902748,GUL,1,0,0
2G08038,E,26.662141,60.878639,GUL,1,0,0
2G08039,E,26.590859,60.939025,GUL,1,0,0
2G08040,E,26.614873,60.944681,GUL,1,0,0
2G08043,E,26.769245,60.807462,GUL,1,0,0
2G08044,E,26.660039,60.870113,GUL,1,0,0
2G08045,E,26.937397,60.603981,GUL,1,0,0
2G08046,E,27.046312,60.692659,GUL,1,0,0
2G08047,E,26.788918,60.892724,GUL,1,0,0
2G08048,E,26.699505,60.881421,GUL,1,0,0
2G08049,E,26.738015,60.877820,GUL,1,0,0
2G08051,E,26.731611,60.894686,GUL,1,0,0
2G08052,E,26.637783,60.476952,GUL,1,0,0
2G08063,E,26.572327,60.491124,GUL,1,0,0
2G08064,E,26.318346,60.889816,GUL,1,0,0
2G08065,E,26.502775,60.874113,GUL,1,0,0
2G08066,E,26.912458,60.506676,GUL,1,0,0
2G08068,E,27.253615,60.563101,GUL,1,0,0
2G08069,E,26.612132,60.904532,GUL,1,0,0
2G08071,E,26.636446,60.920760,GUL,1,0,0
2G08074,E,26.399120,60.884186,GUL,1,0,0
2G08075,E,27.014379,60.906975,GUL,1,0,0
2G08082,E,26.914174,60.477416,GUL,1,0,0
2G08087,E,26.485281,60.782414,GUL,1,0,0
2G08100,E,26.410697,60.715784,GUL,1,0,0
2G08106,E,26.629040,60.907362,GUL,1,0,0
2G08107,E,26.569367,61.040994,GUL,1,0,0
2G08109,E,26.965449,60.994381,GUL,1,0,0
2G08112,E,26.391467,61.111748,GUL,1,0,0
2G08115,E,26.820617,60.559899,GUL,1,0,0
2G08116,E,26.985897,61.114732,GUL,1,0,0
2G08117,E,26.799754,60.939561,GUL,1,0,0
2G08118,E,27.330868,60.731646,GUL,1,0,0
2G08119,E,27.406963,60.869658,GUL,1,0,0
2G08120,E,26.772521,60.347202,GUL,1,0,0
2G08121,E,27.189655,60.289374,GUL,1,0,0
2G08122,E,27.269211,60.664123,GUL,1,0,0
2G08123,E,27.359432,60.800418,GUL,1,0,0
2G08130,E,26.373224,60.928007,GUL,1,0,0
2G08133,E,26.586730,61.143540,GUL,1,0,0
2G08134,E,26.813837,61.134975,GUL,1,0,0
2G08135,E,26.727702,60.849626,GUL,1,0,0
2G08138,E,26.654812,60.620511,GUL,1,0,0
2G08141,E,26.885483,60.519854,GUL,1,0,0
2G08145,E,27.108776,60.833554,GUL,1,0,0
2G08146,E,26.986016,60.845017,GUL,1,0,0
2G08149,E,26.903686,60.456085,GUL,1,0,0
2G08154,E,26.880990,60.652139,GUL,1,0,0
2G08158,E,26.261123,60.998557,GUL,1,0,0
2G08159,E,26.939120,60.464330,GUL,1,0,0
2G08160,E,26.701464,60.868865,GUL,1,0,0
2G08165,E,26.554857,60.859589,GUL,1,0,0
2G08166,E,26.849636,60.728011,GUL,1,0,0
2G08170,E,26.609619,60.430381,GUL,1,0,0
2G08171,E,26.713637,61.049547,GUL,1,0,0
2G08172,E,26.769887,60.991908,GUL,1,0,0
2G08173,E,27.174849,60.598495,GUL,1,0,0
2G08177,E,26.940693,60.559387,GUL,1,0,0
2G08181,E,26.772844,60.693695,GUL,1,0,0
2G08182,E,26.879713,60.454952,G,1,0,0
2G08184,E,26.972531,60.498810,GUL,1,0,0
2G08185,E,26.679920,60.872658,GUL,1,0,0
2G08186,E,27.088679,60.656553,GL,1,0,0
2G08187,E,26.774359,60.471929,GUL,1,0,0
2G08195,H,26.688077,60.853832,GULN,1,1,1
2G08196,E,26.813218,60.767388,GUL,1,0,0
2G08198,E,27.067252,61.073347,GUL,1,0,0
2G08199,E,26.225490,60.913636,GUL,1,0,0
2G08200,E,26.319609,60.809672,GUL,1,0,0
2G08201,E,27.018442,60.439957,GUL,1,0,0
2G08202,E,27.273568,60.541351,GUL,1,0,0
2G08203,E,27.008986,60.741580,GUL,1,0,0
2G08205,E,26.604515,60.715597,GUL,1,0,0
2G08207,E,26.998852,60.526350,GUL,1,0,0
2G08208,E,27.139783,60.550070,GUL,1,0,0
2G08209,E,26.787034,60.876767,GUL,1,0,0
2G08210,E,26.878678,60.488612,G,1,0,0
2G08212,E,26.705540,60.876281,G,1,0,0
2G08216,E,27.146037,60.683609,GUL,1,0,0
2G08218,E,26.888672,60.492885,GUL,1,0,0
2G08219,E,27.228634,60.564062,GUL,1,0,0
2G08221,E,26.721316,60.496062,GUL,1,0,0
2G08222,E,26.691164,60.543052,GUL,1,0,0
2G08225,E,27.048240,60.952746,GUL,1,0,0
2G08227,E,26.853893,60.488641,GUL,1,0,0
2G08234,E,26.631247,60.891800,GUL,1,0,0
2G08249,E,26.854253,60.926639,GUL,1,0,0
2G08251,E,26.857067,60.850275,GUL,1,0,0
2G08253,E,26.944208,60.466442,GUL,1,0,0
2G08259,E,27.439520,60.679295,GUL,1,0,0
2G08260,E,27.186983,60.634913,GUL,1,0,0
2G08262,E,27.118846,60.905451,GUL,1,0,0
2G08264,E,26.729750,60.877283,GUL,1,0,0
2G08270,E,26.936012,60.509976,GUL,1,0,0
2G08271,E,26.207916,60.813280,GUL,1,0,0
2G08273,E,26.942750,60.468462,GUL,1,0,0
2G08276,E,26.343766,60.973575,GUL,1,0,0
2G08277,E,26.758280,61.084109,GUL,1,0,0
2G08278,E,26.691282,61.135532,GUL,1,0,0
2G08279,E,26.630893,61.062696,GUL,1,0,0
2G08280,E,26.885613,60.436362,GUL,1,0,0
2G08281,E,26.433889,60.722563,GUL,1,0,0
2G08282,E,26.349610,60.892745,GUL,1,0,0
2G08283,E,26.665763,60.907387,GUL,1,0,0
2G08284,E,26.795069,60.761059,GUL,1,0,0
2G08285,E,26.646478,60.864269,GUL,1,0,0
2G08286,E,26.635545,60.912399,GUL,1,0,0
2G08287,E,26.820506,60.708070,GUL,1,0,0
2G08288,E,26.950089,60.769206,GUL,1,0,0
2G08290,E,26.608269,60.918885,GUL,1,0,0
2G08291,E,26.872648,60.476395,GUL,1,0,0
2G08294,E,26.744626,60.487543,GUL,1,0,0
2G08295,E,27.179164,60.589726,GUL,1,0,0
2G08296,E,26.970318,60.530109,GUL,1,0,0
2G08298,E,26.483761,61.054682,GUL,1,0,0
2G08301,E,26.794000,60.776015,GUL,1,0,0
2G08302,E,26.647869,60.938558,GUL,1,0,0
2G08303,E,26.982014,60.467620,GUL,1,0,0
2G08304,E,26.765892,60.919288,GUL,1,0,0
2G08305,E,26.956082,60.466896,GUL,1,0,0
2G08306,E,26.950119,60.536944,GUL,1,0,0
2G08307,E,27.228612,60.537638,GUL,1,0,0
2G08309,E,26.944689,60.472647,GUL,1,0,0
2G08312,E,27.122628,60.555276,GUL,1,0,0
2G08315,E,26.926859,60.515098,GUL,1,0,0
2G08318,E,26.758867,60.870237,GUL,1,0,0
2G08323,E,26.368554,60.884315,GUL,1,0,0
2G08324,E,26.453301,60.720355,GUL,1,0,0
2G08329,E,26.547176,60.545964,GUL,1,0,0
2G08333,E,26.867122,60.497705,GUL,1,0,0
2G08338,E,26.730076,60.858331,GUL,1,0,0
2G08342,E,26.580558,60.856520,GUL,1,0,0
2G08345,E,26.823949,60.698243,GUL,1,0,0
2G08347,E,26.948060,60.456971,GUL,1,0,0
2G08352,E,27.230982,60.599083,GUL,1,0,0
2G08355,E,26.922006,60.473210,GUL,1,0,0
2G08356,E,26.959237,60.503601,GUL,1,0,0
2G08357,E,26.903241,60.483469,GUL,1,0,0
2G08359,E,26.929150,60.525344,GUL,1,0,0
2G08360,E,26.733391,60.871356,GUL,1,0,0
2G08365,E,26.750254,60.874378,GUL,1,0,0
2G08367,E,26.757400,60.903345,GUL,1,0,0
2G08370,E,27.154405,60.561573,GUL,1,0,0
2G08373,E,27.178633,60.579401,GUL,1,0,0
2G08380,E,26.650764,60.876374,GUL,1,0,0
